0.32970,0.81056,0.27027,0.41421,1.53257,0.73522,0.91017,1.23797,0.61353,1.09412,0.88217,1.32828,0.05317,0.13284,0.31901,0.79706,0.44444,0.44444,500.00000
0.38432,0.87043,0.22122,0.54423,2.46017,0.66516,1.04329,1.56849,0.70848,1.17491,0.95568,1.38252,0.05885,0.13899,0.35309,0.83391,0.55556,0.55556,0.00000
0.31805,0.79565,0.26152,0.41214,1.57594,0.72322,0.90790,1.25537,0.55551,1.04421,0.73637,1.21356,0.04927,0.12805,0.29563,0.76832,0.44444,0.44444,650.00000
0.41192,0.90644,0.32221,0.45494,1.41194,0.80276,0.95388,1.18825,0.69915,1.17262,0.91837,1.35526,0.06507,0.14706,0.39045,0.88237,0.44444,0.44444,500.00000
0.39396,0.88644,0.32833,0.45722,1.39256,0.81035,0.95626,1.18007,0.70222,1.17353,0.91096,1.34979,0.06259,0.14425,0.37553,0.86551,0.44444,0.44444,700.00000
0.47088,0.96676,0.35609,0.56763,1.59409,0.84390,1.06549,1.26257,0.79360,1.24956,0.96181,1.38694,0.07101,0.15336,0.42606,0.92016,0.55556,0.55556,400.00000
0.42353,0.91944,0.36826,0.49239,1.33706,0.85821,0.99236,1.15631,0.70904,1.18175,0.86418,1.31467,0.06732,0.14970,0.40389,0.89821,0.55556,0.55556,750.00000
0.38071,0.87134,0.31834,0.44645,1.40242,0.79793,0.94493,1.18424,0.70706,1.17613,0.90961,1.34878,0.06079,0.14213,0.36476,0.85280,0.55556,0.55556,300.00000
0.41906,0.91265,0.33051,0.53204,1.60977,0.81303,1.03154,1.26877,0.71609,1.18612,0.90648,1.34647,0.06637,0.14826,0.39820,0.88959,0.55556,0.55556,550.00000
0.35710,0.84329,0.26647,0.42185,1.58310,0.73003,0.91853,1.25821,0.63475,1.11578,0.83189,1.28988,0.05697,0.13742,0.34182,0.82452,0.44444,0.44444,350.00000
0.40714,0.90012,0.27794,0.46784,1.68327,0.74557,0.96731,1.29741,0.73547,1.20060,0.92244,1.35826,0.06268,0.14415,0.37608,0.86492,0.22222,0.22222,750.00000
0.39605,0.88651,0.25684,0.47951,1.86694,0.71672,0.97929,1.36636,0.71395,1.18245,0.93540,1.36777,0.06079,0.14161,0.36476,0.84966,0.44444,0.44444,400.00000
0.46858,0.96699,0.39295,0.53110,1.35158,0.88651,1.03064,1.16258,0.77927,1.23876,0.97180,1.39413,0.07622,0.15917,0.45729,0.95500,0.55556,0.55556,500.00000
0.37686,0.86612,0.27910,0.44943,1.61029,0.74713,0.94808,1.26897,0.66386,1.14167,0.85085,1.30450,0.05839,0.13919,0.35035,0.83515,0.44444,0.44444,500.00000
0.44281,0.93964,0.34327,0.49527,1.44281,0.82858,0.99526,1.20117,0.71523,1.18783,0.86519,1.31544,0.07033,0.15283,0.42196,0.91698,0.55556,0.55556,450.00000
0.37873,0.86328,0.23389,0.59139,2.52852,0.68394,1.08755,1.59013,0.69856,1.16744,0.92581,1.36075,0.05722,0.13676,0.34332,0.82054,0.66667,0.66667,300.00000
0.35400,0.83980,0.28336,0.41414,1.46156,0.75281,0.91010,1.20895,0.66672,1.14165,0.88204,1.32819,0.05690,0.13743,0.34138,0.82456,0.55556,0.55556,800.00000
0.39737,0.88998,0.34250,0.48148,1.40576,0.82765,0.98130,1.18565,0.75076,1.21128,0.96823,1.39157,0.06274,0.14445,0.37642,0.86668,0.55556,0.55556,200.00000
0.38693,0.87752,0.28498,0.46338,1.62600,0.75496,0.96269,1.27515,0.72277,1.18892,0.91083,1.34969,0.06089,0.14208,0.36536,0.85248,0.55556,0.55556,350.00000
0.35410,0.83918,0.29366,0.47583,1.62036,0.76636,0.97553,1.27293,0.62301,1.10555,0.81209,1.27443,0.05334,0.13323,0.32007,0.79938,0.66667,0.66667,650.00000
0.43453,0.93031,0.34944,0.52082,1.49043,0.83600,1.02061,1.22083,0.73265,1.20094,0.91943,1.35605,0.06768,0.14994,0.40610,0.89965,0.55556,0.55556,350.00000
0.29837,0.76894,0.21491,0.38384,1.78602,0.65561,0.87617,1.33642,0.57292,1.05659,0.77911,1.24829,0.04603,0.12325,0.27616,0.73948,0.44444,0.44444,450.00000
0.35025,0.83474,0.24787,0.40431,1.63110,0.70409,0.89923,1.27715,0.62683,1.10861,0.79376,1.25997,0.05549,0.13557,0.33297,0.81342,0.33333,0.33333,800.00000
0.48061,0.97557,0.34206,0.59989,1.75375,0.82712,1.09534,1.32429,0.78206,1.24065,0.97354,1.39538,0.07332,0.15553,0.43989,0.93321,0.66667,0.55556,300.00000
0.33922,0.82256,0.27636,0.38154,1.38057,0.74346,0.87355,1.17498,0.61253,1.09623,0.81275,1.27495,0.05320,0.13299,0.31920,0.79794,0.44444,0.44444,350.00000
0.36574,0.85334,0.30761,0.44142,1.43501,0.78436,0.93959,1.19792,0.65585,1.13367,0.85103,1.30463,0.05631,0.13685,0.33783,0.82109,0.66667,0.66667,550.00000
0.31489,0.79101,0.24743,0.41723,1.68625,0.70346,0.91348,1.29856,0.59787,1.07991,0.81327,1.27536,0.04895,0.12750,0.29369,0.76499,0.33333,0.33333,650.00000
0.39707,0.89008,0.34032,0.47480,1.39514,0.82501,0.97447,1.18116,0.67881,1.15537,0.85758,1.30964,0.06396,0.14581,0.38374,0.87488,0.55556,0.55556,850.00000
0.37974,0.86950,0.30300,0.46347,1.52962,0.77845,0.96278,1.23678,0.67843,1.15310,0.88679,1.33176,0.05905,0.14004,0.35431,0.84026,0.55556,0.55556,350.00000
0.32324,0.80196,0.23709,0.39266,1.65617,0.68860,0.88618,1.28692,0.60516,1.08775,0.78215,1.25072,0.04935,0.12800,0.29609,0.76798,0.44444,0.44444,700.00000
0.38382,0.87310,0.28270,0.50563,1.78860,0.75193,1.00562,1.33739,0.69179,1.16264,0.94922,1.37784,0.06161,0.14272,0.36963,0.85634,0.44444,0.44444,500.00000
0.36098,0.84869,0.30769,0.40498,1.31619,0.78447,0.89998,1.14725,0.63710,1.11795,0.87247,1.32097,0.05668,0.13732,0.34006,0.82390,0.66667,0.66667,100.00000
0.33457,0.81416,0.22240,0.42817,1.92520,0.66694,0.92539,1.38751,0.62674,1.10646,0.82316,1.28309,0.05002,0.12865,0.30014,0.77188,0.33333,0.22222,150.00000
0.34537,0.83013,0.29536,0.40267,1.36334,0.76858,0.89741,1.16762,0.61415,1.09734,0.85213,1.30547,0.05434,0.13450,0.32602,0.80698,0.55556,0.55556,350.00000
0.44391,0.94057,0.35971,0.53163,1.47794,0.84819,1.03114,1.21570,0.75844,1.22106,0.94925,1.37786,0.06940,0.15190,0.41640,0.91141,0.55556,0.55556,250.00000
0.42432,0.91882,0.32822,0.50526,1.53942,0.81021,1.00525,1.24073,0.73418,1.20099,0.94454,1.37444,0.06485,0.14667,0.38908,0.88003,0.44444,0.44444,550.00000
0.45887,0.95374,0.28570,0.54982,1.92449,0.75591,1.04864,1.38726,0.74738,1.21316,0.94176,1.37241,0.07095,0.15284,0.42572,0.91701,0.44444,0.44444,350.00000
0.46421,0.96088,0.32212,0.57146,1.77408,0.80264,1.06907,1.33195,0.77801,1.23741,0.97497,1.39640,0.07165,0.15412,0.42992,0.92473,0.22222,0.22222,200.00000
0.41331,0.90573,0.25208,0.48019,1.90493,0.71004,0.97999,1.38019,0.69485,1.16899,0.87982,1.32651,0.06425,0.14556,0.38550,0.87339,0.22222,0.22222,300.00000
0.43454,0.93018,0.34154,0.52678,1.54236,0.82649,1.02643,1.24192,0.73349,1.20133,0.92184,1.35782,0.06797,0.15024,0.40784,0.90141,0.44444,0.44444,300.00000
0.39199,0.88406,0.33332,0.47056,1.41171,0.81649,0.97011,1.18815,0.67569,1.15210,0.88338,1.32919,0.06212,0.14368,0.37273,0.86206,0.77778,0.77778,750.00000
0.43715,0.93281,0.30836,0.49022,1.58979,0.78531,0.99018,1.26087,0.74523,1.21081,0.89801,1.34016,0.06811,0.15024,0.40865,0.90141,0.44444,0.44444,150.00000
0.39647,0.88885,0.32341,0.45449,1.40528,0.80426,0.95340,1.18545,0.69005,1.16371,0.90558,1.34579,0.06193,0.14350,0.37156,0.86100,0.55556,0.55556,300.00000
0.45329,0.94811,0.27688,0.53332,1.92619,0.74415,1.03278,1.38787,0.76481,1.22634,0.93171,1.36507,0.06904,0.15093,0.41426,0.90558,0.22222,0.22222,700.00000
0.39741,0.89030,0.33393,0.46172,1.38269,0.81723,0.96096,1.17588,0.69951,1.17194,0.90628,1.34631,0.06121,0.14277,0.36725,0.85660,0.44444,0.44444,550.00000
0.33525,0.81787,0.29612,0.39794,1.34384,0.76957,0.89212,1.15924,0.60280,1.08729,0.80413,1.26817,0.05343,0.13336,0.32057,0.80016,0.66667,0.66667,100.00000
0.42507,0.92102,0.34255,0.46531,1.35836,0.82771,0.96468,1.16549,0.74556,1.21017,0.95470,1.38181,0.06716,0.14945,0.40294,0.89671,0.44444,0.44444,750.00000
0.46926,0.96593,0.34888,0.53981,1.54728,0.83532,1.03905,1.24390,0.76369,1.22684,0.93227,1.36548,0.07475,0.15736,0.44852,0.94414,0.33333,0.33333,500.00000
0.30226,0.77433,0.21500,0.37481,1.74333,0.65574,0.86581,1.32035,0.58767,1.06949,0.82170,1.28195,0.04594,0.12328,0.27566,0.73968,0.55556,0.55556,750.00000
0.43074,0.92679,0.33854,0.50584,1.49420,0.82284,1.00582,1.22238,0.72491,1.19456,0.91846,1.35533,0.06878,0.15117,0.41267,0.90700,0.44444,0.44444,1000.00000
0.38672,0.87842,0.32215,0.43810,1.35992,0.80269,0.93606,1.16615,0.71446,1.18272,0.95251,1.38023,0.06112,0.14259,0.36671,0.85555,0.55556,0.44444,250.00000
0.44020,0.93667,0.34097,0.51911,1.52247,0.82579,1.01893,1.23389,0.73750,1.20439,0.95863,1.38465,0.07014,0.15263,0.42087,0.91577,0.55556,0.55556,200.00000
0.40063,0.89181,0.33855,0.52263,1.54372,0.82286,1.02238,1.24247,0.72973,1.19489,0.94926,1.37787,0.06275,0.14431,0.37652,0.86583,0.77778,0.77778,350.00000
0.43571,0.93213,0.35549,0.51180,1.43969,0.84320,1.01173,1.19987,0.74068,1.20715,0.92710,1.36169,0.06965,0.15213,0.41789,0.91277,0.55556,0.55556,800.00000
0.44089,0.93631,0.29255,0.49962,1.70779,0.76492,0.99962,1.30683,0.77309,1.23207,0.95161,1.37957,0.06869,0.15072,0.41213,0.90434,0.44444,0.44444,750.00000
0.37969,0.86720,0.26608,0.47715,1.79325,0.72950,0.97688,1.33912,0.64530,1.12542,0.85578,1.30826,0.06093,0.14172,0.36555,0.85033,0.55556,0.55556,400.00000
0.40893,0.90344,0.36000,0.46194,1.28317,0.84853,0.96118,1.13277,0.72533,1.19272,0.95574,1.38256,0.06476,0.14683,0.38857,0.88101,0.55556,0.55556,300.00000
0.43027,0.92444,0.27937,0.49693,1.77875,0.74749,0.99692,1.33370,0.70756,1.18045,0.88297,1.32888,0.06645,0.14821,0.39869,0.88925,0.33333,0.33333,300.00000
0.40722,0.89966,0.25615,0.45437,1.77383,0.71575,0.95328,1.33185,0.70377,1.17616,0.87710,1.32446,0.06416,0.14555,0.38496,0.87332,0.22222,0.22222,500.00000
0.39401,0.88358,0.25758,0.50109,1.94535,0.71775,1.00109,1.39476,0.68963,1.16333,0.87768,1.32490,0.05930,0.13991,0.35581,0.83947,0.44444,0.44444,750.00000
0.43668,0.93204,0.33896,0.50833,1.49967,0.82336,1.00829,1.22461,0.75369,1.21710,0.92619,1.36103,0.06646,0.14851,0.39876,0.89106,0.44444,0.44444,700.00000
0.41052,0.90346,0.29578,0.47619,1.60992,0.76913,0.97590,1.26883,0.70283,1.17558,0.87566,1.32338,0.06243,0.14382,0.37461,0.86290,0.44444,0.44444,100.00000
0.28949,0.75985,0.22641,0.33449,1.47736,0.67292,0.81791,1.21547,0.56590,1.05046,0.74024,1.21675,0.04578,0.12338,0.27471,0.74026,0.22222,0.22222,600.00000
0.40214,0.89100,0.26687,0.52127,1.95324,0.73058,1.02104,1.39758,0.74933,1.20970,0.95158,1.37955,0.05962,0.14019,0.35775,0.84113,0.66667,0.55556,500.00000
0.44420,0.94000,0.33546,0.54466,1.62364,0.81909,1.04371,1.27422,0.75105,1.21539,0.93021,1.36397,0.06915,0.15145,0.41489,0.90869,0.55556,0.55556,450.00000
0.43415,0.92878,0.32660,0.57945,1.77422,0.80820,1.07653,1.33200,0.75261,1.21507,0.94503,1.37480,0.06719,0.14935,0.40314,0.89609,0.55556,0.55556,550.00000
0.41911,0.91403,0.35934,0.49051,1.36502,0.84776,0.99047,1.16834,0.72277,1.19215,0.88270,1.32868,0.06541,0.14749,0.39244,0.88492,0.77778,0.77778,550.00000
0.40014,0.89316,0.34222,0.48619,1.42071,0.82731,0.98609,1.19193,0.68839,1.16344,0.86526,1.31549,0.06205,0.14371,0.37229,0.86228,0.77778,0.77778,600.00000
0.47542,0.97421,0.41893,0.55173,1.31698,0.91535,1.05045,1.14760,0.76955,1.23092,0.93823,1.36984,0.08004,0.16812,0.45276,0.95105,0.50000,0.50000,200.00000
0.37801,0.86702,0.30642,0.48588,1.58568,0.78284,0.98578,1.25924,0.65451,1.13384,0.83670,1.29360,0.05612,0.13667,0.33672,0.82003,0.66667,0.66667,150.00000
0.43844,0.93576,0.37634,0.48156,1.27959,0.86757,0.98139,1.13119,0.74323,1.20920,0.95104,1.37916,0.06962,0.15226,0.41774,0.91358,0.44444,0.44444,200.00000
0.35718,0.84277,0.24964,0.41308,1.65469,0.70660,0.90894,1.28635,0.67359,1.14668,0.91020,1.34922,0.05574,0.13585,0.33445,0.81509,0.55556,0.55556,800.00000
0.43655,0.93268,0.36718,0.52019,1.41672,0.85695,1.01999,1.19026,0.72541,1.19550,0.89052,1.33455,0.06718,0.14954,0.40308,0.89723,0.66667,0.66667,550.00000
0.41991,0.91311,0.27398,0.48592,1.77359,0.74024,0.98582,1.33176,0.74663,1.21015,0.94399,1.37404,0.06407,0.14549,0.38441,0.87295,0.44444,0.44444,400.00000
0.37844,0.86570,0.22735,0.46308,2.03688,0.67431,0.96237,1.42719,0.68002,1.15410,0.89613,1.33875,0.05761,0.13785,0.34566,0.82710,0.33333,0.33333,200.00000
0.43126,0.92587,0.28090,0.48184,1.71537,0.74953,0.98167,1.30972,0.71040,1.18266,0.90565,1.34585,0.06853,0.15044,0.41116,0.90265,0.33333,0.33333,400.00000
0.36966,0.85852,0.30810,0.44296,1.43774,0.78498,0.94123,1.19906,0.69142,1.16291,0.90460,1.34506,0.05723,0.13803,0.34336,0.82819,0.44444,0.44444,300.00000
0.36618,0.85422,0.32170,0.46014,1.43033,0.80212,0.95931,1.19596,0.71393,1.17983,0.97239,1.39456,0.05728,0.13810,0.34368,0.82862,0.66667,0.66667,100.00000
0.41627,0.90823,0.26260,0.49701,1.89262,0.72471,0.99701,1.37572,0.73941,1.20356,0.94134,1.37211,0.06396,0.14527,0.38376,0.87163,0.33333,0.33333,250.00000
0.39384,0.88655,0.34955,0.46474,1.32956,0.83612,0.96410,1.15306,0.69601,1.16878,0.89416,1.33728,0.06296,0.14477,0.37773,0.86864,0.66667,0.55556,400.00000
0.37076,0.85921,0.30662,0.46476,1.51578,0.78309,0.96412,1.23117,0.70225,1.17096,0.93875,1.37022,0.05630,0.13686,0.33780,0.82119,0.66667,0.66667,450.00000
0.38385,0.87417,0.27538,0.44477,1.61512,0.74213,0.94315,1.27087,0.65885,1.13799,0.87290,1.32128,0.06117,0.14234,0.36699,0.85404,0.55556,0.55556,750.00000
0.40773,0.90227,0.36406,0.46350,1.27313,0.85330,0.96281,1.12833,0.70571,1.17784,0.87913,1.32599,0.06523,0.14736,0.39140,0.88413,0.77778,0.77778,450.00000
0.42064,0.91196,0.24631,0.50019,2.03071,0.70187,1.00019,1.42503,0.73459,1.20036,0.93694,1.36890,0.06379,0.14468,0.38276,0.86807,0.44444,0.44444,200.00000
0.40409,0.89830,0.36565,0.46000,1.25804,0.85516,0.95917,1.12162,0.71756,1.18601,0.97416,1.39582,0.06377,0.14578,0.38264,0.87469,0.55556,0.55556,200.00000
0.36373,0.85076,0.28012,0.45351,1.61902,0.74849,0.95238,1.27241,0.61433,1.09920,0.80164,1.26621,0.05738,0.13792,0.34426,0.82751,0.66667,0.66667,100.00000
0.39953,0.88975,0.27040,0.51356,1.89924,0.73539,1.01347,1.37813,0.72317,1.19029,0.91907,1.35578,0.05816,0.13887,0.34898,0.83320,0.66667,0.44444,200.00000
0.40855,0.90213,0.33349,0.47936,1.43738,0.81669,0.97914,1.19891,0.70953,1.18080,0.89233,1.33591,0.06298,0.14472,0.37787,0.86830,0.55556,0.55556,750.00000
0.39053,0.88102,0.29054,0.50904,1.75207,0.76228,1.00900,1.32366,0.70582,1.17612,0.87330,1.32159,0.05856,0.13949,0.35134,0.83691,0.44444,0.44444,450.00000
0.43432,0.93089,0.35656,0.48792,1.36840,0.84447,0.98784,1.16978,0.74533,1.21063,0.94427,1.37424,0.06864,0.15110,0.41182,0.90663,0.55556,0.55556,700.00000
0.42336,0.91726,0.32910,0.51009,1.54995,0.81130,1.01004,1.24497,0.73338,1.19976,0.98196,1.40140,0.06520,0.14702,0.39122,0.88215,0.55556,0.55556,50.00000
0.35629,0.84325,0.29551,0.40081,1.35634,0.76877,0.89533,1.16462,0.65674,1.13421,0.85990,1.31141,0.05701,0.13769,0.34205,0.82613,0.44444,0.44444,900.00000
0.37584,0.86409,0.27860,0.48545,1.74249,0.74645,0.98534,1.32003,0.68810,1.16073,0.89897,1.34087,0.05672,0.13716,0.34034,0.82299,0.44444,0.44444,400.00000
0.36355,0.85089,0.29402,0.43152,1.46767,0.76683,0.92900,1.21147,0.67206,1.14693,0.89508,1.33797,0.05801,0.13881,0.34808,0.83285,0.44444,0.44444,300.00000
0.38475,0.87468,0.25392,0.43989,1.73242,0.71263,0.93797,1.31622,0.66626,1.14390,0.87997,1.32663,0.06027,0.14117,0.36164,0.84702,0.22222,0.22222,500.00000
0.36709,0.85643,0.34384,0.42267,1.22925,0.82927,0.91942,1.10871,0.62872,1.11170,0.87543,1.32320,0.05911,0.14036,0.35467,0.84217,0.44444,0.44444,250.00000
0.47033,0.96658,0.33841,0.58677,1.73388,0.82270,1.08330,1.31677,0.80995,1.26145,0.97045,1.39316,0.07072,0.15322,0.42432,0.91935,0.44444,0.44444,0.00000
0.44284,0.93863,0.31974,0.51915,1.62370,0.79967,1.01897,1.27424,0.76198,1.22364,0.96407,1.38858,0.06879,0.15095,0.41274,0.90570,0.44444,0.44444,100.00000
0.49693,0.99477,0.36358,0.56276,1.54781,0.85274,1.06090,1.24411,0.82366,1.27378,0.98452,1.40322,0.07777,0.16060,0.46660,0.96362,0.44444,0.44444,300.00000
0.38280,0.87410,0.33808,0.44170,1.30650,0.82229,0.93990,1.14302,0.68472,1.15814,0.89205,1.33570,0.06245,0.14414,0.37468,0.86481,0.55556,0.55556,800.00000
0.39322,0.88338,0.28165,0.51363,1.82363,0.75054,1.01354,1.35042,0.70532,1.17587,0.88559,1.33085,0.05884,0.13970,0.35301,0.83818,0.44444,0.44444,600.00000
0.43536,0.93147,0.35970,0.51463,1.43072,0.84817,1.01452,1.19613,0.77004,1.22907,0.97128,1.39376,0.06830,0.15065,0.40978,0.90389,0.44444,0.44444,400.00000
0.41183,0.90643,0.34586,0.50353,1.45588,0.83170,1.00352,1.20660,0.72519,1.19305,0.94608,1.37556,0.06511,0.14723,0.39064,0.88339,0.22222,0.22222,0.00000
0.33958,0.82281,0.26246,0.38795,1.47813,0.72451,0.88085,1.21579,0.61572,1.09853,0.80803,1.27124,0.05415,0.13412,0.32490,0.80469,0.33333,0.33333,350.00000
0.34884,0.83444,0.28518,0.38697,1.35695,0.75522,0.87974,1.16488,0.60373,1.08918,0.80277,1.26710,0.05552,0.13592,0.33311,0.81549,0.22222,0.22222,400.00000
0.32214,0.80165,0.27018,0.38017,1.40714,0.73509,0.87198,1.18623,0.63761,1.11420,0.89025,1.33435,0.05141,0.13073,0.30848,0.78438,0.55556,0.55556,500.00000
0.37540,0.86347,0.26724,0.45288,1.69467,0.73108,0.95171,1.30179,0.67632,1.15095,0.85062,1.30432,0.05894,0.13964,0.35364,0.83785,0.33333,0.33333,350.00000
0.27968,0.74605,0.22121,0.34351,1.55283,0.66515,0.82886,1.24613,0.56752,1.05019,0.82690,1.28600,0.04388,0.12069,0.26327,0.72413,0.55556,0.55556,450.00000
0.37030,0.85769,0.27545,0.47960,1.74116,0.74222,0.97939,1.31953,0.67247,1.14766,0.85985,1.31137,0.05757,0.13818,0.34544,0.82910,0.33333,0.33333,250.00000
0.42402,0.91780,0.29569,0.50676,1.71383,0.76901,1.00674,1.30913,0.73391,1.20081,0.92405,1.35945,0.06390,0.14550,0.38337,0.87298,0.44444,0.44444,350.00000
0.41150,0.90205,0.23045,0.53826,2.33573,0.67889,1.03756,1.52831,0.71222,1.18248,0.89010,1.33424,0.06270,0.14358,0.37623,0.86147,0.22222,0.22222,350.00000
0.39780,0.89037,0.31434,0.46458,1.47794,0.79290,0.96393,1.21571,0.70113,1.17289,0.90542,1.34567,0.06157,0.14306,0.36944,0.85838,0.66667,0.66667,300.00000
0.45124,0.94776,0.32693,0.51859,1.58627,0.80861,1.01842,1.25947,0.73455,1.20322,0.91875,1.35554,0.07127,0.15365,0.42762,0.92188,0.44444,0.44444,950.00000
0.41416,0.90659,0.28514,0.48701,1.70793,0.75518,0.98692,1.30688,0.76178,1.22126,0.93897,1.37038,0.06198,0.14316,0.37187,0.85894,0.66667,0.66667,300.00000
0.37739,0.86843,0.34566,0.40267,1.16492,0.83146,0.89741,1.07931,0.67529,1.15097,0.87191,1.32054,0.06162,0.14327,0.36974,0.85961,0.55556,0.55556,250.00000
0.38037,0.87083,0.31816,0.47819,1.50299,0.79770,0.97795,1.22596,0.68547,1.15875,0.90036,1.34191,0.05977,0.14106,0.35864,0.84634,0.44444,0.44444,850.00000
0.44276,0.93523,0.28714,0.58416,2.03441,0.75782,1.08089,1.42633,0.77279,1.23107,0.94046,1.37146,0.06577,0.14736,0.39461,0.88417,0.55556,0.55556,250.00000
0.39038,0.88134,0.27337,0.47710,1.74523,0.73943,0.97683,1.32107,0.68346,1.15854,0.86951,1.31872,0.06047,0.14160,0.36283,0.84962,0.22222,0.22222,250.00000
0.42209,0.91714,0.35614,0.51195,1.43751,0.84396,1.01188,1.19896,0.73780,1.20352,0.94497,1.37475,0.06676,0.14900,0.40054,0.89397,0.66667,0.66667,550.00000
0.45108,0.94711,0.29243,0.50033,1.71092,0.76476,1.00033,1.30802,0.76223,1.22444,0.94726,1.37642,0.07075,0.15293,0.42449,0.91759,0.22222,0.22222,300.00000
0.40972,0.90405,0.34264,0.45887,1.33920,0.82782,0.95798,1.15724,0.70462,1.17698,0.88627,1.33137,0.06405,0.14597,0.38433,0.87580,0.66667,0.66667,900.00000
0.40042,0.89344,0.32483,0.45935,1.41415,0.80601,0.95849,1.18918,0.67977,1.15621,0.89338,1.33670,0.06440,0.14628,0.38638,0.87767,0.44444,0.44444,400.00000
0.41270,0.90584,0.31226,0.53957,1.72795,0.79026,1.03881,1.31452,0.67139,1.15009,0.89039,1.33446,0.06296,0.14466,0.37775,0.86794,0.33333,0.33333,450.00000
0.39757,0.89036,0.35498,0.49036,1.38139,0.84259,0.99032,1.17533,0.68885,1.16304,0.90418,1.34475,0.06173,0.14343,0.37037,0.86055,0.55556,0.55556,400.00000
0.36461,0.85089,0.24151,0.43879,1.81687,0.69499,0.93679,1.34791,0.66191,1.13848,0.86513,1.31539,0.05712,0.13733,0.34273,0.82396,0.44444,0.44444,500.00000
0.43221,0.92662,0.35431,0.57667,1.62758,0.84180,1.07394,1.27576,0.73573,1.20264,0.91830,1.35521,0.06591,0.14798,0.39547,0.88787,0.55556,0.55556,400.00000
0.34275,0.82607,0.25887,0.40631,1.56955,0.71954,0.90146,1.25282,0.60573,1.08985,0.87625,1.32382,0.05296,0.13257,0.31776,0.79544,0.44444,0.44444,550.00000
0.31047,0.78524,0.20843,0.39226,1.88196,0.64565,0.88573,1.37185,0.57023,1.05641,0.74980,1.22458,0.04812,0.12619,0.28870,0.75715,0.33333,0.33333,700.00000
0.46687,0.96490,0.39363,0.52985,1.34607,0.88728,1.02942,1.16020,0.73688,1.20635,0.91098,1.34980,0.07351,0.15634,0.44103,0.93804,0.66667,0.66667,550.00000
0.33848,0.82199,0.28759,0.39195,1.36289,0.75841,0.88539,1.16743,0.64435,1.12223,0.84015,1.29626,0.05371,0.13373,0.32223,0.80236,0.44444,0.44444,400.00000
0.41620,0.90819,0.25067,0.50667,2.02129,0.70805,1.00665,1.42172,0.71450,1.18480,0.89268,1.33617,0.06192,0.14297,0.37152,0.85784,0.44444,0.44444,450.00000
0.42414,0.91956,0.35290,0.50521,1.43157,0.84012,1.00519,1.19648,0.74563,1.20986,0.96376,1.38835,0.06745,0.14975,0.40468,0.89848,0.55556,0.55556,700.00000
