1.17686,0.89391,1.31951,1.47612,0.80770,0.61212,14.56555,650.00000
1.23331,1.06453,1.32362,1.24338,0.81132,0.61296,18.07365,200.00000
1.12124,0.89846,1.25404,1.39576,0.76966,0.61375,9.71679,450.00000
1.23088,0.95740,1.38143,1.44290,0.82960,0.60054,20.32670,300.00000
1.14604,0.81972,1.29661,1.58178,0.77946,0.60115,12.55952,650.00000
1.19571,0.93803,1.31982,1.40700,0.81286,0.61589,14.91275,550.00000
0.98230,0.75096,1.11278,1.48180,0.72611,0.65252,6.27913,700.00000
1.21976,0.86314,1.36796,1.58486,0.78937,0.57705,13.07721,550.00000
1.18613,0.92907,1.31903,1.41973,0.80014,0.60661,14.78527,650.00000
1.11191,0.86420,1.28987,1.49255,0.79158,0.61369,13.51230,650.00000
1.20284,0.93854,1.31834,1.40467,0.80311,0.60918,15.03772,550.00000
1.11014,0.84078,1.34947,1.60503,0.76699,0.56836,9.34119,200.00000
1.15005,0.92520,1.28921,1.39344,0.79056,0.61321,13.40719,400.00000
1.12310,0.78492,1.32883,1.69294,0.78283,0.58911,11.19241,850.00000
1.06000,0.76637,1.24586,1.62567,0.78306,0.62853,12.49354,200.00000
1.18844,0.88840,1.34106,1.50952,0.80789,0.60243,15.05364,300.00000
1.15091,0.86386,1.31148,1.51816,0.79949,0.60961,14.24589,500.00000
1.18823,0.91142,1.31442,1.44217,0.80320,0.61107,14.48733,350.00000
1.07241,0.78643,1.21650,1.54686,0.76529,0.62910,9.23558,550.00000
1.13577,0.81875,1.33645,1.63231,0.78832,0.58986,13.02125,850.00000
1.06157,0.77756,1.20783,1.55336,0.75661,0.62642,8.31111,1000.00000
1.18074,0.86943,1.32860,1.52812,0.80547,0.60625,12.56838,350.00000
1.10277,0.84885,1.32770,1.56411,0.78288,0.58965,11.10802,650.00000
1.13166,0.82904,1.30460,1.57363,0.78127,0.59886,12.23280,50.00000
1.11399,0.78092,1.31291,1.68124,0.77171,0.58778,10.86046,300.00000
1.22258,0.93207,1.36269,1.46199,0.81495,0.59804,17.29874,500.00000
1.18531,0.88168,1.32533,1.50319,0.79555,0.60027,12.98961,550.00000
1.24023,0.97500,1.37247,1.40766,0.82382,0.60024,19.80846,600.00000
1.02513,0.74423,1.18698,1.59491,0.74079,0.62410,6.31084,450.00000
1.19703,0.93784,1.33780,1.42647,0.81992,0.61289,17.69162,300.00000
1.18797,0.86644,1.33664,1.54269,0.79544,0.59510,14.26469,300.00000
1.13427,0.87610,1.29488,1.47800,0.79197,0.61162,14.51845,400.00000
1.15237,0.90114,1.30028,1.44293,0.80548,0.61947,14.62292,250.00000
1.13126,0.78671,1.28735,1.63637,0.77225,0.59987,9.25738,550.00000
1.12882,0.86104,1.30396,1.51439,0.78395,0.60121,9.58400,400.00000
1.07264,0.80884,1.21611,1.50352,0.75785,0.62318,8.22123,300.00000
1.11650,0.82051,1.33234,1.62380,0.76586,0.57483,8.48611,500.00000
1.16855,0.82234,1.34760,1.63873,0.79985,0.59354,14.09557,0.00000
1.20188,0.89424,1.35638,1.51681,0.80897,0.59642,13.35681,550.00000
1.11067,0.83258,1.26710,1.52191,0.78562,0.62001,11.62357,400.00000
1.19998,0.92255,1.35074,1.46413,0.80177,0.59358,14.78734,400.00000
1.09680,0.78269,1.28717,1.64454,0.76209,0.59207,10.05749,600.00000
1.09702,0.82555,1.28297,1.55408,0.77360,0.60298,9.32090,300.00000
1.19432,0.94049,1.35012,1.43555,0.80688,0.59763,16.88372,350.00000
1.07655,0.72390,1.31799,1.82069,0.77987,0.59171,11.45046,550.00000
1.15554,0.87111,1.34625,1.54543,0.80426,0.59741,14.57578,350.00000
1.09545,0.76832,1.26375,1.64483,0.76521,0.60550,10.77215,850.00000
0.99856,0.69821,1.17210,1.67871,0.75922,0.64774,8.00200,650.00000
1.12570,0.88979,1.28148,1.44020,0.77453,0.60440,9.16891,400.00000
1.23611,0.92679,1.37982,1.48882,0.82403,0.59720,19.05612,350.00000
1.18619,0.83588,1.34160,1.60503,0.79707,0.59412,12.86454,600.00000
1.16202,0.86556,1.32139,1.52663,0.78157,0.59147,10.21294,100.00000
1.16706,0.91678,1.30870,1.42749,0.79875,0.61034,12.62544,700.00000
1.16041,0.87952,1.28554,1.46165,0.80091,0.62301,14.80187,950.00000
1.26412,1.01611,1.37052,1.34879,0.82046,0.59865,20.15939,500.00000
1.22041,0.96552,1.35366,1.40199,0.80304,0.59324,14.69687,350.00000
1.09586,0.77652,1.30785,1.68425,0.78915,0.60339,12.57626,950.00000
1.20420,0.88699,1.36612,1.54017,0.81068,0.59342,16.74020,150.00000
1.18210,0.90536,1.31657,1.45419,0.81368,0.61803,16.85382,550.00000
1.19820,0.94436,1.30745,1.38449,0.79444,0.60762,13.21702,0.00000
1.15038,0.80594,1.31919,1.63683,0.79567,0.60315,12.26110,400.00000
1.18892,0.93597,1.32581,1.41651,0.80066,0.60391,15.84519,600.00000
1.19574,0.98472,1.30634,1.32661,0.80497,0.61620,14.91767,350.00000
1.19776,0.99155,1.34073,1.35216,0.79857,0.59562,15.59310,0.00000
1.18474,0.94066,1.35729,1.44291,0.80858,0.59573,14.41039,0.00000
1.17895,0.83680,1.34052,1.60196,0.80732,0.60224,15.51998,350.00000
1.19131,0.82995,1.34548,1.62115,0.80732,0.60003,14.69905,750.00000
1.04679,0.74234,1.23170,1.65921,0.74718,0.60663,7.41755,950.00000
1.08646,0.80375,1.24784,1.55252,0.76055,0.60949,9.05084,550.00000
1.06953,0.80743,1.21513,1.50494,0.76961,0.63335,10.69253,600.00000
1.11307,0.82408,1.23262,1.49575,0.77141,0.62583,10.11411,400.00000
1.18760,0.91687,1.32323,1.44321,0.80348,0.60721,14.69848,1000.00000
1.20483,0.95209,1.38619,1.45594,0.80748,0.58252,15.92686,200.00000
1.16446,0.83902,1.31939,1.57254,0.79178,0.60012,10.89568,250.00000
1.14512,0.86240,1.27488,1.47830,0.78326,0.61438,11.42220,0.00000
1.16902,0.92110,1.29188,1.40253,0.79711,0.61701,13.54716,300.00000
1.15235,0.82070,1.30607,1.59140,0.77991,0.59714,11.16686,350.00000
1.14255,0.79115,1.28895,1.62920,0.80341,0.62330,15.23583,250.00000
0.99548,0.65172,1.24702,1.91344,0.72736,0.58328,4.50562,350.00000
1.22844,0.98275,1.36191,1.38581,0.81586,0.59906,18.82075,450.00000
1.08020,0.80042,1.26918,1.58565,0.78506,0.61856,11.63681,500.00000
1.20644,0.93886,1.32973,1.41633,0.81197,0.61063,15.93361,400.00000
1.01734,0.69724,1.23586,1.77250,0.74720,0.60460,5.73881,750.00000
1.18634,0.86608,1.33088,1.53667,0.80560,0.60531,16.49823,500.00000
1.15798,0.86092,1.33012,1.54500,0.78714,0.59178,11.67571,350.00000
1.18985,0.85379,1.33882,1.56809,0.80687,0.60267,14.22110,350.00000
1.14733,0.81931,1.30595,1.59396,0.78505,0.60113,11.32422,500.00000
1.18362,0.90609,1.37040,1.51243,0.81243,0.59284,17.74150,450.00000
1.11419,0.86695,1.28182,1.47853,0.76923,0.60011,9.36075,850.00000
1.13657,0.87004,1.28476,1.47668,0.78396,0.61020,12.22293,400.00000
1.11153,0.78547,1.28182,1.63192,0.77652,0.60579,10.91420,600.00000
1.21371,0.91889,1.38658,1.50898,0.81491,0.58771,14.16632,500.00000
1.18487,0.94281,1.30031,1.37920,0.78216,0.60151,11.49372,250.00000
1.12946,0.84296,1.29313,1.53404,0.78924,0.61033,11.86319,300.00000
1.12957,0.85646,1.28278,1.49777,0.78908,0.61513,12.92012,700.00000
1.20042,0.87816,1.34607,1.53283,0.80411,0.59738,15.49258,550.00000
1.25757,0.97666,1.38507,1.41817,0.83685,0.60420,20.35152,400.00000
1.20988,0.96030,1.35241,1.40832,0.81751,0.60449,17.67861,300.00000
1.22022,0.92809,1.33576,1.43925,0.81422,0.60956,15.78248,500.00000
1.13575,0.76697,1.27251,1.65914,0.79669,0.62607,15.67939,300.00000
1.14267,0.87528,1.25870,1.43806,0.78189,0.62119,11.98318,750.00000
1.20287,0.95367,1.34070,1.40583,0.80567,0.60093,16.11972,850.00000
1.15055,0.90270,1.28105,1.41913,0.80512,0.62849,15.73100,100.00000
1.20497,0.97206,1.32997,1.36819,0.79863,0.60049,14.81867,450.00000
1.12918,0.85022,1.27841,1.50362,0.78477,0.61386,13.02883,600.00000
1.12724,0.83171,1.31815,1.58488,0.79083,0.59995,12.62396,800.00000
1.20155,0.88276,1.35910,1.53959,0.80709,0.59384,15.01149,300.00000
1.19300,0.94795,1.34166,1.41532,0.79281,0.59092,13.07446,250.00000
1.09740,0.83391,1.24017,1.48718,0.77610,0.62580,11.08956,350.00000
1.11926,0.82289,1.30911,1.59086,0.77689,0.59345,12.22546,1000.00000
1.16820,0.87934,1.30616,1.48538,0.79362,0.60760,16.47325,750.00000
1.10946,0.78506,1.29745,1.65267,0.78582,0.60567,11.60495,350.00000
1.16902,0.81737,1.37675,1.68436,0.79741,0.57920,11.78685,600.00000
1.09261,0.82123,1.23908,1.50882,0.76539,0.61771,9.43655,500.00000
1.22613,1.00392,1.33050,1.32532,0.81316,0.61117,16.43155,350.00000
1.08973,0.79452,1.30209,1.63884,0.77054,0.59177,9.80131,200.00000
